ncdsid	n0sex	n7math	n7age	zn7math	n7mathage	n11math	n11age	zn11math	n11mathage	n16math	n16age	zn16math	n16mathage	x
N10246H	0	7	7.33333333333333	.757204062625625	7.75720406262563	19	11.1666666666667	.212907248028511	11.3342643794048	21	16.0833333333333	1.1597993788688	18.6559405776095	1
N10248K	1	5	7	-.047572462753869	6.95242753724613	-1	 	 	 	9	15.9166666666667	-.556528809433267	14.7255490263978	1
N10249L	0	8	7	1.15959232531537	8.15959232531537	30	11.0833333333333	1.27798719682742	13.006439899019	26	16	1.87493612399466	20.2936037239478	1
N10250D	1	4	7	-.449960725443616	6.55003927455638	8	11.25	-.852172700770396	9.66208885979048	6	16.25	-.985610856508783	13.7429511385949	1
N10251E	0	4	7.08333333333333	-.449960725443616	6.55003927455638	21	11.1666666666667	.40655814781013	11.6382962920619	11	16.1666666666667	-.270474111382923	15.3806142849331	1
N10252F	0	6	7.33333333333333	.354815799935878	7.35481579993588	25	11.1666666666667	.79385994737337	12.2463601173762	18	16.0833333333333	.730717331793281	17.6733426898066	1
N10253G	0	6	7	.354815799935878	7.35481579993588	15	11.1666666666667	-.174394551534728	10.7262005540905	12	16	-.127446762357751	15.7081469142007	1
N10255J	0	1	7.33333333333333	-1.65712551351286	5.34287448648714	3	11.1666666666667	-1.33629995022445	8.90200907814762	-1	 	 	 	1
N10256K	1	7	7.08333333333333	.757204062625625	7.75720406262563	-1	 	 	 	-1	 	 	 	1
N10257L	1	3	7	-.852348988133363	6.14765101186664	2	11.25	-1.43312540011526	8.74999312181905	3	16	-1.4146929035843	12.760353250792	1
N10258M	0	8	7.33333333333333	1.15959232531537	8.15959232531537	13	11.0833333333333	-.368045451316348	10.4221686414333	13	16	.0155805866674209	16.0356795434684	1
N10259N	0	5	7	-.047572462753869	6.95242753724613	10	11.0833333333333	-.658521800988777	9.96612077244762	11	16.0833333333333	-.270474111382923	15.3806142849331	1
N10260F	0	9	7.08333333333333	1.56198058800512	8.56198058800512	37	11.0833333333333	1.95576534606309	14.070551593319	-1	 	 	 	1
N10261G	1	1	7	-1.65712551351286	5.34287448648714	0	11.3333333333333	-1.62677629989687	8.44596120916191	-1	 	 	 	1
N10262H	1	4	7	-.449960725443616	6.55003927455638	8	11.1666666666667	-.852172700770396	9.66208885979048	6	15.9166666666667	-.985610856508783	13.7429511385949	1
N10263J	1	6	7.16666666666667	.354815799935878	7.35481579993588	20	11.1666666666667	.309732697919321	11.4862803357333	15	16	.301635284717765	16.6907448020037	1
N10264K	0	9	7	1.56198058800512	8.56198058800512	30	11.1666666666667	1.27798719682742	13.006439899019	23	16.0833333333333	1.44585407691914	19.3110058361448	1
N10265L	1	8	7	1.15959232531537	8.15959232531537	31	11.1666666666667	1.37481264671823	13.1584558553476	17	16.1666666666667	.587689982768109	17.345810060539	1
N10266M	0	3	7.08333333333333	-.852348988133363	6.14765101186664	13	11.1666666666667	-.368045451316348	10.4221686414333	9	16	-.556528809433267	14.7255490263978	1
N10267N	1	3	7.16666666666667	-.852348988133363	6.14765101186664	-1	 	 	 	-1	 	 	 	1
N10268P	0	3	7	-.852348988133363	6.14765101186664	-1	 	 	 	9	15.9166666666667	-.556528809433267	14.7255490263978	1
N10269Q	0	1	7.08333333333333	-1.65712551351286	5.34287448648714	-1	 	 	 	-1	 	 	 	1
N10270H	1	1	7.08333333333333	-1.65712551351286	5.34287448648714	9	11.1666666666667	-.755347250879587	9.81410481611905	6	16	-.985610856508783	13.7429511385949	1
N10271J	1	4	7.08333333333333	-.449960725443616	6.55003927455638	8	11.1666666666667	-.852172700770396	9.66208885979048	-1	 	 	 	1
N10272K	1	2	7.08333333333333	-1.25473725082311	5.74526274917689	6	11.25	-1.04582360055202	9.35805694713333	5	16	-1.12863820553395	13.4154185093272	1
N10274M	0	4	7	-.449960725443616	6.55003927455638	-1	 	 	 	24	15.9166666666667	1.58888142594431	19.6385384654125	1
N10275N	0	8	7.08333333333333	1.15959232531537	8.15959232531537	19	11.1666666666667	.212907248028511	11.3342643794048	19	16.0833333333333	.873744680818453	18.0008753190743	1
N10277Q	0	6	7.33333333333333	.354815799935878	7.35481579993588	33	11.3333333333333	1.56846354649985	13.4624877680048	-1	 	 	 	1
N10278R	1	7	7.58333333333333	.757204062625625	7.75720406262563	8	11.1666666666667	-.852172700770396	9.66208885979048	7	16	-.842583507483611	14.0704837678625	1
N10279S	0	7	7	.757204062625625	7.75720406262563	22	11.0833333333333	.50338359770094	11.7903122483905	12	16	-.127446762357751	15.7081469142007	1
N10281L	1	5	7.16666666666667	-.047572462753869	6.95242753724613	-1	 	 	 	-1	 	 	 	1
N10282M	0	7	7.16666666666667	.757204062625625	7.75720406262563	15	11.1666666666667	-.174394551534728	10.7262005540905	10	16.1666666666667	-.413501460408095	15.0530816556655	1
N10283N	1	5	7.08333333333333	-.047572462753869	6.95242753724613	11	11.1666666666667	-.561696351097967	10.1181367287762	7	16	-.842583507483611	14.0704837678625	1
N10284P	1	6	7.33333333333333	.354815799935878	7.35481579993588	4	11.1666666666667	-1.23947450033364	9.05402503447619	7	16.0833333333333	-.842583507483611	14.0704837678625	1
N10285Q	1	6	7	.354815799935878	7.35481579993588	22	11.0833333333333	.50338359770094	11.7903122483905	-1	 	 	 	1
N10286R	1	5	7	-.047572462753869	6.95242753724613	30	11.1666666666667	1.27798719682742	13.006439899019	20	16.0833333333333	1.01677202984362	18.3284079483419	1
N10287S	0	6	7	.354815799935878	7.35481579993588	10	11.1666666666667	-.658521800988777	9.96612077244762	20	15.9166666666667	1.01677202984362	18.3284079483419	1
N10288T	0	2	7	-1.25473725082311	5.74526274917689	6	11.1666666666667	-1.04582360055202	9.35805694713333	6	16	-.985610856508783	13.7429511385949	1
N10289U	1	8	7	1.15959232531537	8.15959232531537	28	11.1666666666667	1.0843362970458	12.7024079863619	22	16	1.30282672789397	18.9834732068772	1
N10290M	0	6	7.08333333333333	.354815799935878	7.35481579993588	25	11.3333333333333	.79385994737337	12.2463601173762	-1	 	 	 	1
N10291N	1	1	7	-1.65712551351286	5.34287448648714	2	12	-1.43312540011526	8.74999312181905	6	16	-.985610856508783	13.7429511385949	1
N10292P	1	1	7.16666666666667	-1.65712551351286	5.34287448648714	10	11.1666666666667	-.658521800988777	9.96612077244762	8	16.25	-.699556158458439	14.3980163971302	1
N10293Q	1	3	7.08333333333333	-.852348988133363	6.14765101186664	8	11.1666666666667	-.852172700770396	9.66208885979048	-1	 	 	 	1
N10294R	0	7	7.08333333333333	.757204062625625	7.75720406262563	19	11.1666666666667	.212907248028511	11.3342643794048	16	16.0833333333333	.444662633742937	17.0182774312713	1
N10296T	0	2	7.25	-1.25473725082311	5.74526274917689	21	11.1666666666667	.40655814781013	11.6382962920619	7	16.0833333333333	-.842583507483611	14.0704837678625	1
N10298V	0	3	7.08333333333333	-.852348988133363	6.14765101186664	6	11.1666666666667	-1.04582360055202	9.35805694713333	-1	 	 	 	1
N10299W	1	6	7.08333333333333	.354815799935878	7.35481579993588	32	11.1666666666667	1.47163809660904	13.3104718116762	-1	 	 	 	1
N10300W	0	10	7.08333333333333	1.96436885069487	8.96436885069487	34	11.1666666666667	1.66528899639066	13.6145037243333	25	15.9166666666667	1.73190877496948	19.9660710946801	1
N10301X	1	6	7.25	.354815799935878	7.35481579993588	36	11.3333333333333	1.85893989617228	13.9185356369905	22	16	1.30282672789397	18.9834732068772	1
N10302Y	1	10	7.25	1.96436885069487	8.96436885069487	-1	 	 	 	-1	 	 	 	1
N10303Z	0	3	7	-.852348988133363	6.14765101186664	18	11.3333333333333	.116081798137701	11.1822484230762	12	16.0833333333333	-.127446762357751	15.7081469142007	1
N10304A	1	9	7.08333333333333	1.56198058800512	8.56198058800512	24	11.5	.69703449748256	12.0943441610476	10	15.9166666666667	-.413501460408095	15.0530816556655	1
N10305B	1	4	7	-.449960725443616	6.55003927455638	34	11.0833333333333	1.66528899639066	13.6145037243333	20	16.0833333333333	1.01677202984362	18.3284079483419	1
N10306C	0	7	7	.757204062625625	7.75720406262563	25	11.0833333333333	.79385994737337	12.2463601173762	-1	 	 	 	1
N10307D	1	9	7.16666666666667	1.56198058800512	8.56198058800512	24	11.0833333333333	.69703449748256	12.0943441610476	14	15.9166666666667	.158607935692593	16.363212172736	1
N10310Y	1	4	7.08333333333333	-.449960725443616	6.55003927455638	6	11.0833333333333	-1.04582360055202	9.35805694713333	5	16	-1.12863820553395	13.4154185093272	1
N10311Z	1	4	7.08333333333333	-.449960725443616	6.55003927455638	20	11.3333333333333	.309732697919321	11.4862803357333	11	16	-.270474111382923	15.3806142849331	1
N10312A	1	2	7.08333333333333	-1.25473725082311	5.74526274917689	-1	 	 	 	-1	 	 	 	1
N10313B	0	5	7.08333333333333	-.047572462753869	6.95242753724613	11	11.1666666666667	-.561696351097967	10.1181367287762	10	16.0833333333333	-.413501460408095	15.0530816556655	1
N10317F	0	5	7.25	-.047572462753869	6.95242753724613	6	11.0833333333333	-1.04582360055202	9.35805694713333	-1	 	 	 	1
N10319H	1	5	7	-.047572462753869	6.95242753724613	30	11.0833333333333	1.27798719682742	13.006439899019	22	16.0833333333333	1.30282672789397	18.9834732068772	1
N10320A	1	5	7	-.047572462753869	6.95242753724613	7	11.1666666666667	-.948998150661206	9.51007290346191	7	16.4166666666667	-.842583507483611	14.0704837678625	1
N10324E	0	7	7.25	.757204062625625	7.75720406262563	8	11.0833333333333	-.852172700770396	9.66208885979048	-1	 	 	 	1
N10325F	0	4	7.08333333333333	-.449960725443616	6.55003927455638	12	11.5833333333333	-.464870901207157	10.2701526851048	9	16.0833333333333	-.556528809433267	14.7255490263978	1
N10327H	1	8	7	1.15959232531537	8.15959232531537	31	11.3333333333333	1.37481264671823	13.1584558553476	17	16	.587689982768109	17.345810060539	1
N10328J	0	5	7	-.047572462753869	6.95242753724613	6	11.1666666666667	-1.04582360055202	9.35805694713333	7	16.0833333333333	-.842583507483611	14.0704837678625	1
N10329K	1	9	7.08333333333333	1.56198058800512	8.56198058800512	12	11.1666666666667	-.464870901207157	10.2701526851048	6	16	-.985610856508783	13.7429511385949	1
N10330C	0	7	7.08333333333333	.757204062625625	7.75720406262563	11	11.25	-.561696351097967	10.1181367287762	-1	 	 	 	1
N10331D	1	2	7.08333333333333	-1.25473725082311	5.74526274917689	14	11.1666666666667	-.271220001425538	10.5741845977619	-1	 	 	 	1
N10332E	1	1	7.08333333333333	-1.65712551351286	5.34287448648714	-1	 	 	 	-1	 	 	 	1
N10333F	1	2	7	-1.25473725082311	5.74526274917689	26	11.0833333333333	.890685397264179	12.3983760737048	-1	 	 	 	1
N10334G	1	6	7.16666666666667	.354815799935878	7.35481579993588	33	11.0833333333333	1.56846354649985	13.4624877680048	23	16.25	1.44585407691914	19.3110058361448	1
N10335H	1	2	7	-1.25473725082311	5.74526274917689	1	11.3333333333333	-1.52995085000606	8.59797716549048	-1	 	 	 	1
N10336J	0	2	7	-1.25473725082311	5.74526274917689	12	11.0833333333333	-.464870901207157	10.2701526851048	11	16.1666666666667	-.270474111382923	15.3806142849331	1
N10339M	0	0	7	-2.0595137762026	4.94048622379739	0	11.0833333333333	-1.62677629989687	8.44596120916191	0	16.0833333333333	-1.84377495065981	11.777755362989	1
N10341F	1	9	7	1.56198058800512	8.56198058800512	31	11.1666666666667	1.37481264671823	13.1584558553476	-1	 	 	 	1
N10342G	0	9	7.58333333333333	1.56198058800512	8.56198058800512	27	11.1666666666667	.987510847154989	12.5503920300333	16	16	.444662633742937	17.0182774312713	1
N10345K	0	6	7.08333333333333	.354815799935878	7.35481579993588	13	11.1666666666667	-.368045451316348	10.4221686414333	-1	 	 	 	1
N10347M	1	9	7	1.56198058800512	8.56198058800512	-1	 	 	 	22	16	1.30282672789397	18.9834732068772	1
N10349P	0	2	7.08333333333333	-1.25473725082311	5.74526274917689	8	11.1666666666667	-.852172700770396	9.66208885979048	5	16	-1.12863820553395	13.4154185093272	1
N10350G	1	3	7	-.852348988133363	6.14765101186664	4	11.1666666666667	-1.23947450033364	9.05402503447619	-1	 	 	 	1
N10351H	1	7	7.08333333333333	.757204062625625	7.75720406262563	26	11.25	.890685397264179	12.3983760737048	16	15.9166666666667	.444662633742937	17.0182774312713	1
N10352J	1	6	7	.354815799935878	7.35481579993588	14	11.0833333333333	-.271220001425538	10.5741845977619	2	16	-1.55772025260947	12.4328206215243	1
N10355M	0	4	7	-.449960725443616	6.55003927455638	9	11.1666666666667	-.755347250879587	9.81410481611905	-1	 	 	 	1
N10356N	0	9	7.08333333333333	1.56198058800512	8.56198058800512	34	11.1666666666667	1.66528899639066	13.6145037243333	23	16	1.44585407691914	19.3110058361448	1
N10357P	1	2	7.16666666666667	-1.25473725082311	5.74526274917689	1	11.1666666666667	-1.52995085000606	8.59797716549048	5	16	-1.12863820553395	13.4154185093272	1
N10358Q	1	7	7	.757204062625625	7.75720406262563	25	11.1666666666667	.79385994737337	12.2463601173762	-1	 	 	 	1
N10359R	0	8	7.75	1.15959232531537	8.15959232531537	9	11.1666666666667	-.755347250879587	9.81410481611905	0	16	-1.84377495065981	11.777755362989	1
N10360J	1	4	7.08333333333333	-.449960725443616	6.55003927455638	28	11.5	1.0843362970458	12.7024079863619	12	16	-.127446762357751	15.7081469142007	1
N10361K	0	1	7.08333333333333	-1.65712551351286	5.34287448648714	-1	 	 	 	6	16	-.985610856508783	13.7429511385949	1
N10362L	1	2	7.16666666666667	-1.25473725082311	5.74526274917689	10	11.0833333333333	-.658521800988777	9.96612077244762	-1	 	 	 	1
N10364N	0	6	7.25	.354815799935878	7.35481579993588	13	11.1666666666667	-.368045451316348	10.4221686414333	-1	 	 	 	1
N10365P	1	3	7	-.852348988133363	6.14765101186664	4	11.1666666666667	-1.23947450033364	9.05402503447619	4	16	-1.27166555455913	13.0878858800596	1
N10366Q	0	5	7	-.047572462753869	6.95242753724613	-1	 	 	 	-1	 	 	 	1
N10367R	0	1	7	-1.65712551351286	5.34287448648714	5	11.75	-1.14264905044283	9.20604099080476	-1	 	 	 	1
N10369T	0	4	7.08333333333333	-.449960725443616	6.55003927455638	29	11.1666666666667	1.18116174693661	12.8544239426905	19	16	.873744680818453	18.0008753190743	1
N10370L	0	2	7.08333333333333	-1.25473725082311	5.74526274917689	0	11.1666666666667	-1.62677629989687	8.44596120916191	1	16.0833333333333	-1.70074760163464	12.1052879922567	1
N10371M	0	10	7	1.96436885069487	8.96436885069487	33	11.25	1.56846354649985	13.4624877680048	17	16.0833333333333	.587689982768109	17.345810060539	1
N10372N	0	9	7.25	1.56198058800512	8.56198058800512	30	11.3333333333333	1.27798719682742	13.006439899019	24	16.3333333333333	1.58888142594431	19.6385384654125	1
N10373P	1	3	7.16666666666667	-.852348988133363	6.14765101186664	5	11.3333333333333	-1.14264905044283	9.20604099080476	8	16	-.699556158458439	14.3980163971302	1
N10376S	0	1	7.33333333333333	-1.65712551351286	5.34287448648714	3	11.1666666666667	-1.33629995022445	8.90200907814762	-1	 	 	 	1
N10378U	1	8	7.08333333333333	1.15959232531537	8.15959232531537	23	11.1666666666667	.60020904759175	11.942328204719	-1	 	 	 	1
N10380N	1	9	7	1.56198058800512	8.56198058800512	23	11.0833333333333	.60020904759175	11.942328204719	10	16.0833333333333	-.413501460408095	15.0530816556655	1
N10381P	0	4	7.16666666666667	-.449960725443616	6.55003927455638	-1	 	 	 	-1	 	 	 	1
N10382Q	0	5	7.08333333333333	-.047572462753869	6.95242753724613	24	11.25	.69703449748256	12.0943441610476	21	15.9166666666667	1.1597993788688	18.6559405776095	1
N10383R	1	5	7	-.047572462753869	6.95242753724613	-1	 	 	 	-1	 	 	 	1
N10384S	0	8	8.08333333333333	1.15959232531537	8.15959232531537	-1	 	 	 	-1	 	 	 	1
N10385T	0	7	7.33333333333333	.757204062625625	7.75720406262563	3	11.1666666666667	-1.33629995022445	8.90200907814762	-1	 	 	 	1
N10386U	1	3	7	-.852348988133363	6.14765101186664	22	11.1666666666667	.50338359770094	11.7903122483905	11	16	-.270474111382923	15.3806142849331	1
N10387V	0	2	7	-1.25473725082311	5.74526274917689	13	11.0833333333333	-.368045451316348	10.4221686414333	-1	 	 	 	1
N10388W	1	2	7.08333333333333	-1.25473725082311	5.74526274917689	8	11.1666666666667	-.852172700770396	9.66208885979048	12	16	-.127446762357751	15.7081469142007	1
N10389X	1	7	7	.757204062625625	7.75720406262563	11	11.0833333333333	-.561696351097967	10.1181367287762	13	16.0833333333333	.0155805866674209	16.0356795434684	1
N10391R	1	7	7	.757204062625625	7.75720406262563	-1	 	 	 	9	16.1666666666667	-.556528809433267	14.7255490263978	1
N10393T	1	3	7.08333333333333	-.852348988133363	6.14765101186664	10	11.1666666666667	-.658521800988777	9.96612077244762	7	16.25	-.842583507483611	14.0704837678625	1
N10394U	1	5	7.08333333333333	-.047572462753869	6.95242753724613	-1	 	 	 	-1	 	 	 	1
N10396W	1	6	7	.354815799935878	7.35481579993588	20	11.0833333333333	.309732697919321	11.4862803357333	18	16.25	.730717331793281	17.6733426898066	1
N10397X	0	3	7.33333333333333	-.852348988133363	6.14765101186664	5	11.0833333333333	-1.14264905044283	9.20604099080476	6	16	-.985610856508783	13.7429511385949	1
N10398Y	1	10	7.16666666666667	1.96436885069487	8.96436885069487	-1	 	 	 	-1	 	 	 	1
N10399Z	1	4	7	-.449960725443616	6.55003927455638	4	11.3333333333333	-1.23947450033364	9.05402503447619	-1	 	 	 	1
N10400Z	0	8	7	1.15959232531537	8.15959232531537	17	11.0833333333333	.0192563482468914	11.0302324667476	8	16.25	-.699556158458439	14.3980163971302	1
N10401A	1	7	7.08333333333333	.757204062625625	7.75720406262563	11	11.1666666666667	-.561696351097967	10.1181367287762	7	15.9166666666667	-.842583507483611	14.0704837678625	1
N10402B	0	5	7.08333333333333	-.047572462753869	6.95242753724613	12	11.0833333333333	-.464870901207157	10.2701526851048	0	15.9166666666667	-1.84377495065981	11.777755362989	1
N10403C	1	9	7.91666666666667	1.56198058800512	8.56198058800512	28	11.1666666666667	1.0843362970458	12.7024079863619	14	16.1666666666667	.158607935692593	16.363212172736	1
N10404D	0	10	7	1.96436885069487	8.96436885069487	38	11.25	2.0525907959539	14.2225675496476	25	15.9166666666667	1.73190877496948	19.9660710946801	1
N10405E	1	7	7	.757204062625625	7.75720406262563	16	11.25	-.0775691016439184	10.878216510419	14	16	.158607935692593	16.363212172736	1
N10407G	1	2	7.16666666666667	-1.25473725082311	5.74526274917689	11	11.5833333333333	-.561696351097967	10.1181367287762	11	16.0833333333333	-.270474111382923	15.3806142849331	1
N10408H	1	2	7.25	-1.25473725082311	5.74526274917689	9	11.0833333333333	-.755347250879587	9.81410481611905	-1	 	 	 	1
N10409J	0	8	7.08333333333333	1.15959232531537	8.15959232531537	24	11.4166666666667	.69703449748256	12.0943441610476	-1	 	 	 	1
N10410B	1	3	7	-.852348988133363	6.14765101186664	6	11.25	-1.04582360055202	9.35805694713333	12	16.25	-.127446762357751	15.7081469142007	1
N10411C	1	2	7	-1.25473725082311	5.74526274917689	19	11.4166666666667	.212907248028511	11.3342643794048	19	15.9166666666667	.873744680818453	18.0008753190743	1
N10412D	1	8	7.08333333333333	1.15959232531537	8.15959232531537	-1	 	 	 	6	16.0833333333333	-.985610856508783	13.7429511385949	1
N10413E	0	8	7.08333333333333	1.15959232531537	8.15959232531537	22	11.1666666666667	.50338359770094	11.7903122483905	24	16.25	1.58888142594431	19.6385384654125	1
N10414F	0	8	7	1.15959232531537	8.15959232531537	4	11.1666666666667	-1.23947450033364	9.05402503447619	10	16.1666666666667	-.413501460408095	15.0530816556655	1
